fid,agency_cd,site_no,station_nm,dec_lat_va,dec_long_v,coord_acy_,dec_coord_,state_cd,alt_va,alt_acy_va,alt_datum_,REGION,DIVISION,STATEFP,STATENS,GEOID,STUSPS,NAME,LSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
"8071",USGS,"1500500",SUSQUEHANNA RIVER AT UNADILLA NY,42.3215,-75.31638889,"1",NAD83,"36",996.85,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8072",USGS,"1502500",UNADILLA RIVER AT ROCKDALE NY,42.37777778,-75.4061111,S,NAD83,"36",992.25,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8073",USGS,"1502632",SUSQUEHANNA RIVER AT BAINBRIDGE NY,42.29138889,-75.47638889,S,NAD83,"36",956.55,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8074",USGS,"1502731",SUSQUEHANNA RIVER AT WINDSOR NY,42.0747222,-75.63777778,S,NAD83,"36",900,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8075",USGS,"1503000",SUSQUEHANNA RIVER AT CONKLIN NY,42.03527778,-75.8030556,S,NAD83,"36",841.04,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8076",USGS,"1503500",SUSQUEHANNA RIVER AT BINGHAMTON NY,42.0925,-75.9147222,S,NAD83,"36",821.02,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8077",USGS,"1505000",CHENANGO RIVER AT SHERBURNE NY,42.6786111,-75.5105556,S,NAD83,"36",1037.16,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8078",USGS,"1505810",CHENANGO RIVER AT OXFORD NY,42.44166667,-75.59638889,S,NAD83,"36",949.44,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8079",USGS,"1507000",CHENANGO RIVER AT GREENE NY,42.32444444,-75.77138889,S,NAD83,"36",892.58,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8080",USGS,"1509000",TIOUGHNIOGA RIVER AT CORTLAND NY,42.60277778,-76.1594444,S,NAD83,"36",1084.46,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8081",USGS,"1509520",TIOUGHNIOGA RIVER AT LISLE NY,42.34944444,-75.9991667,S,NAD83,"36",956.06,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8082",USGS,"1510000",OTSELIC RIVER AT CINCINNATUS NY,42.5411111,-75.8997222,S,NAD83,"36",1031.11,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8083",USGS,"1511500",TIOUGHNIOGA RIVER AT ITASKA NY,42.29805556,-75.90888889,S,NAD83,"36",917.52,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8084",USGS,"1512500",CHENANGO RIVER NEAR CHENANGO FORKS NY,42.21805556,-75.8483333,S,NAD83,"36",871.18,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8085",USGS,"1513500",SUSQUEHANNA RIVER AT VESTAL NY,42.0908333,-76.0561111,S,NAD83,"36",798.72,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8086",USGS,"1513831",SUSQUEHANNA RIVER AT OWEGO NY,42.0972222,-76.26638889,S,NAD83,"36",776.09,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8087",USGS,"1514000",OWEGO CREEK NEAR OWEGO NY,42.12916667,-76.2705556,S,NAD83,"36",819.82,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8088",USGS,"1520500",TIOGA RIVER AT LINDLEY NY,42.0286111,-77.1322222,S,NAD83,"36",964.5,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8089",USGS,"1521500",CANISTEO RIVER AT ARKPORT NY,42.3958333,-77.71138889,S,NAD83,"36",1202.85,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8090",USGS,"1523500",CANACADEA CREEK NEAR HORNELL NY,42.3347222,-77.6830556,S,NAD83,"36",1185.68,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8091",USGS,"1524500",CANISTEO RIVER BELOW CANACADEA CREEK AT HORNELL NY,42.3134722,-77.6510833,"1",NAD83,"36",1130.88,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8092",USGS,"1525500",CANISTEO RIVER AT WEST CAMERON NY,42.2222222,-77.41777778,S,NAD83,"36",1037.71,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8093",USGS,"1525981",TUSCARORA CREEK ABOVE SOUTH ADDISON NY,42.0722222,-77.29888889,S,NAD83,"36",1100,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8094",USGS,"1526500",TIOGA RIVER NEAR ERWINS NY,42.1211111,-77.1291667,S,NAD83,"36",931.24,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8095",USGS,"1527500",COHOCTON RIVER AT AVOCA NY,42.41105556,-77.4263611,"1",NAD83,"36",1182.31,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8096",USGS,"1528320",COHOCTON RIVER AT BATH NY,42.3433333,-77.34388889,S,NAD83,"36",1100,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8097",USGS,"1529500",COHOCTON RIVER NEAR CAMPBELL NY,42.2525,-77.2166667,S,NAD83,"36",1016.34,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8098",USGS,"1529950",CHEMUNG RIVER AT CORNING NY,42.14641667,-77.0575,"1",NAD83,"36",899.46,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8099",USGS,"1530332",CHEMUNG RIVER AT ELMIRA NY,42.08638889,-76.8011111,S,NAD83,"36",833.65,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8100",USGS,"1531000",CHEMUNG RIVER AT CHEMUNG NY,42.0022222,-76.6347222,S,NAD83,"36",778.63,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8101",USGS,"3010674",ROOT CREEK AT DAVIS STREET AT BOLIVAR NY,42.06438889,-78.1629444,"1",NAD83,"36",1605.79,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8102",USGS,"3010820",ALLEGHENY RIVER AT OLEAN NY,42.07305556,-78.4511111,S,NAD83,"36",1399.5,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8103",USGS,"3011020",ALLEGHENY RIVER AT SALAMANCA NY,42.15638889,-78.7152778,S,NAD83,"36",1357.49,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8104",USGS,"3014500",CHADAKOIN RIVER AT FALCONER NY,42.1125,-79.20388889,S,NAD83,"36",1255.88,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8105",USGS,"4213319",CHAUTAUQUA CREEK BELOW WESTFIELD NY,42.33080556,-79.5899167,"1",NAD83,"36",,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8106",USGS,"4213376",CANADAWAY CREEK AT FREDONIA NY,42.45063889,-79.3504444,"1",NAD83,"36",637.01,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8107",USGS,"4213394",SILVER CREEK AT US ROUTE 20 AT SILVER CREEK NY,42.54391667,-79.1646667,"1",NAD83,"36",,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8108",USGS,"4213401",WALNUT CREEK AT US ROUTE 20 AT SILVER CREEK NY,42.5383917,-79.1692066,S,NAD83,"36",,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8109",USGS,"4213500",CATTARAUGUS CREEK AT GOWANDA NY,42.4633333,-78.9341667,S,NAD83,"36",738.36,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8110",USGS,"4214060",BIG SISTER CREEK AT EVANS CENTER NY,42.65666667,-79.0355556,S,NAD83,"36",,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8111",USGS,"421422210",EIGHTEENMILE CREEK AT HAMBURG NY,42.70655556,-78.84925,"1",NAD83,"36",,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8112",USGS,"4214231",S BR EIGHTEENMILE CR AT BLEY RD AT EDEN VALLEY,42.68027778,-78.8786944,"1",NAD83,"36",,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8113",USGS,"4214500",BUFFALO CREEK AT GARDENVILLE NY,42.8547222,-78.755,S,NAD83,"36",603.11,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8114",USGS,"4215000",CAYUGA CREEK NEAR LANCASTER NY,42.89,-78.645,S,NAD83,"36",671.51,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8115",USGS,"4215500",CAZENOVIA CREEK AT EBENEZER NY,42.8297222,-78.775,S,NAD83,"36",604.86,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8116",USGS,"4216418",TONAWANDA CREEK AT ATTICA NY,42.86388889,-78.2836111,S,NAD83,"36",954.1,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8117",USGS,"4217000",TONAWANDA CREEK AT BATAVIA NY,42.9975,-78.1886111,S,NAD83,"36",876.33,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8118",USGS,"4218000",TONAWANDA CREEK AT RAPIDS NY,43.09305556,-78.6361111,S,NAD83,"36",571.19,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8119",USGS,"4218518",ELLICOTT CREEK BELOW WILLIAMSVILLE NY,42.97777778,-78.7636111,S,NAD83,"36",585.95,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8120",USGS,"4219000",ERIE (BARGE) CANAL AT LOCK 30 AT MACEDON NY,43.07177778,-77.2969722,"1",NAD83,"36",447,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8121",USGS,"4219768",EIGHTEENMILE CREEK AT BURT NY,43.31380556,-78.7154167,"1",NAD83,"36",244.48,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8122",USGS,"4220045",OAK ORCHARD CREEK NEAR SHELBY NY,43.17430556,-78.38638889,"1",NAD83,"36",598.22,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8123",USGS,"422016550",OAK ORCHARD CREEK NEAR KENYONVILLE NY,43.301169,-78.3102734,S,NAD83,"36",335,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8124",USGS,"4220223",SANDY CREEK AT NORTH HAMLIN NY,43.3390833,-77.9152222,"1",NAD83,"36",252.67,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8125",USGS,"422026250",NORTHRUP CREEK AT NORTH GREECE NY,43.2536111,-77.7422222,S,NAD83,"36",305.23,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8126",USGS,"4221000",GENESEE RIVER AT WELLSVILLE NY,42.1222222,-77.9572222,S,NAD83,"36",1469.51,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8127",USGS,"4223000",GENESEE RIVER AT PORTAGEVILLE NY,42.57027778,-78.0422222,S,NAD83,"36",1080,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8128",USGS,"4224775",CANASERAGA CREEK ABOVE DANSVILLE NY,42.53555556,-77.7041667,S,NAD83,"36",715.6,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8129",USGS,"4226000",KESHEQUA CR AT CRAIG COLONY AT SONYEA NY,42.6824722,-77.8286944,"1",NAD83,"36",580,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8130",USGS,"4227000",CANASERAGA CREEK AT SHAKERS CROSSING NY,42.7361111,-77.8416111,"1",NAD83,"36",544.97,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8131",USGS,"4227500",GENESEE RIVER NEAR MOUNT MORRIS NY,42.76666667,-77.83888889,S,NAD83,"36",539.57,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8132",USGS,"4227995",CONESUS CREEK NEAR LAKEVILLE NY,42.85416667,-77.71527778,"1",NAD83,"36",806.35,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8133",USGS,"4228500",GENESEE RIVER AT AVON NY,42.91777778,-77.7572222,S,NAD83,"36",499.56,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8134",USGS,"4229500",HONEOYE CREEK AT HONEOYE FALLS NY,42.9572222,-77.58888889,S,NAD83,"36",607.79,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8135",USGS,"4230380",OATKA CREEK AT WARSAW NY,42.74416667,-78.1375,S,NAD83,"36",986.66,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8136",USGS,"4230500",OATKA CREEK AT GARBUTT NY,43.01,-77.79138889,S,NAD83,"36",560.86,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8137",USGS,"4230650",GENESEE R AT BALLANTYNE BRIDGE NEAR MORTIMER NY,43.0922222,-77.68027778,S,NAD83,"36",500,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8138",USGS,"4231000",BLACK CREEK AT CHURCHVILLE NY,43.10055556,-77.8822222,S,NAD83,"36",551.88,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8139",USGS,"4231600","GENESEE RIVER AT FORD STREET BRIDGE, ROCHESTER NY",43.1417222,-77.6163056,"1",NAD83,"36",0,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8140",USGS,"4232034",IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY,43.02777778,-77.4780556,S,NAD83,"36",443.5,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8141",USGS,"4232050",ALLEN CREEK NEAR ROCHESTER NY,43.12802778,-77.527,"1",NAD83,"36",375.67,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8142",USGS,"423205010",IRONDEQUOIT CR ABOVE BLOSSOM RD NEAR ROCHESTER NY,43.145,-77.5119444,S,NAD83,"36",247.87,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8143",USGS,"4232076",SODUS CREEK AT NORTH ROSE NY,43.19145438,-76.9121857,S,NAD83,"36",,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8144",USGS,"4232100",STERLING CREEK AT STERLING NY,43.32527778,-76.6472222,S,NAD83,"36",264.69,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8145",USGS,"4232200",CATHARINE CR AT MONTOUR FALLS NY,42.32827778,-76.8439167,"1",NAD83,"36",473.4,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8146",USGS,"423245850",SUGAR CREEK AT COUNTY HOUSE ROAD AT GUYANOGA NY,42.62769444,-77.1589167,"1",NAD83,"36",760,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8147",USGS,"4232482",KEUKA LAKE OUTLET AT DRESDEN NY,42.68027778,-76.95388889,S,NAD83,"36",444.85,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8148",USGS,"4232730",SENECA RIVER NEAR SENECA FALLS NY,42.93888889,-76.7611111,S,NAD83,"36",0,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8149",USGS,"4233255",CAYUGA INLET AT ITHACA NY,42.4272222,-76.5216667,S,NAD83,"36",379.97,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8150",USGS,"4233286",SIXMILE CREEK AT BROOKTONDALE NY,42.38138889,-76.3944444,S,NAD83,"36",909.9,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8151",USGS,"4233300",SIXMILE CREEK AT BETHEL GROVE NY,42.40305556,-76.435,S,NAD83,"36",759.26,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8152",USGS,"4234000",FALL CREEK NEAR ITHACA NY,42.4533333,-76.47277778,S,NAD83,"36",794.52,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8153",USGS,"423401815",SALMON CREEK NEAR LUDLOWVILLE NY,42.5526111,-76.5338333,"1",NAD83,"36",405,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8154",USGS,"423406130",SENECA RIVER AT FREE BRIDGE CORNERS NY,42.96292674,-76.7368961,S,NAD83,"36",300,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8155",USGS,"4234254",GANARGUA CREEK AT MACEDON NY,43.0674722,-77.2982222,"1",NAD83,"36",446.37,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8156",USGS,"4234398",WEST RIVER AT MIDDLESEX NY,42.70466667,-77.2759167,"1",NAD83,"36",709.12,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8157",USGS,"4235000",CANANDAIGUA OUTLET AT CHAPIN NY,42.9182222,-77.23277778,"1",NAD83,"36",670.92,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8158",USGS,"4235250",FLINT CREEK AT PHELPS NY,42.95777778,-77.0680556,S,NAD83,"36",522.6,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8159",USGS,"4235299",OWASCO INLET BELOW AURORA STREET AT MORAVIA NY,42.7115833,-76.434,"1",NAD83,"36",716.73,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8160",USGS,"4235440","OWASCO OUTLET AT GENESEE ST., AUBURN NY",42.9322222,-76.565,S,NAD83,"36",659.92,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8161",USGS,"4235600",SENECA RIVER (ERIE CANAL) NEAR PORT BYRON NY,43.0786111,-76.6455556,S,NAD83,"36",299.05,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8162",USGS,"4235890",GROUT BROOK NEAR FAIR HAVEN NY,42.74202778,-76.2653611,"1",NAD83,"36",980,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8163",USGS,"4236800",SKANEATELES CREEK NEAR SKANEATELES JUNCTION NY,43.01488889,-76.47225,"1",NAD83,"36",561.37,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8164",USGS,"4237020",SENECA R (BARGE CANAL) AT CROSS LAKE NR JORDAN NY,43.10013889,-76.4981667,"1",NAD83,"36",362.6,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8165",USGS,"4237411","SENECA RIVER, MOUTH OF STATE DITCH, NR JORDAN NY",43.11506688,-76.4388249,S,NAD83,"36",371.19,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8166",USGS,"4237496",SENECA RIVER NEAR BALDWINSVILLE NY,43.1623333,-76.3626944,"1",NAD83,"36",300,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8167",USGS,"4237962",ONONDAGA CREEK NEAR CARDIFF NY,42.9,-76.1691667,S,NAD83,"36",486.62,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
"8168",USGS,"4239000","ONONDAGA CREEK AT DORWIN AVENUE, SYRACUSE NY",42.9833333,-76.1508333,S,NAD83,"36",414.19,,,"1","2","36","01779796","36",NY,New York,"00",G4000,A,"122048992746","19247151848","+42.9133974","-075.5962723"
